delivery_id,delivery_status,delivery_time,rider_id
4527,Cancelled,59 minutes,198
4528,Completed,21 minutes,441
4529,Pending,16 minutes,145
4530,Completed,45 minutes,439
4531,Completed,46 minutes,378
4532,Pending,36 minutes,197
4533,Pending,24 minutes,424
4534,Cancelled,15 minutes,373
4535,Completed,37 minutes,164
4536,Pending,41 minutes,213
4537,Pending,32 minutes,207
4538,Pending,35 minutes,128
4539,Completed,17 minutes,145
4540,Pending,43 minutes,28
4541,Pending,29 minutes,168
4542,Pending,14 minutes,315
4543,Cancelled,18 minutes,431
4544,Completed,49 minutes,362
4545,Completed,35 minutes,128
4546,Completed,28 minutes,119
4547,Pending,16 minutes,374
4548,Pending,36 minutes,142
4549,Completed,59 minutes,357
4550,Completed,24 minutes,148
4551,Cancelled,11 minutes,37
4552,Cancelled,42 minutes,303
4553,Pending,19 minutes,116
4554,Completed,25 minutes,147
4555,Completed,15 minutes,444
4556,Completed,39 minutes,35
4557,Completed,41 minutes,388
4558,Completed,58 minutes,182
4559,Pending,34 minutes,333
4560,Pending,59 minutes,238
4561,Completed,49 minutes,330
4562,Cancelled,10 minutes,493
4563,Completed,37 minutes,112
4564,Cancelled,14 minutes,143
4565,Cancelled,60 minutes,434
4566,Completed,48 minutes,155
4567,Pending,53 minutes,198
4568,Cancelled,22 minutes,195
4569,Completed,16 minutes,416
4570,Pending,13 minutes,33
4571,Pending,31 minutes,158
4572,Cancelled,20 minutes,428
4573,Completed,49 minutes,15
4574,Completed,50 minutes,357
4575,Cancelled,52 minutes,494
4576,Completed,28 minutes,472
4577,Completed,24 minutes,89
4578,Pending,50 minutes,294
4579,Pending,53 minutes,403
4580,Pending,51 minutes,61
4581,Pending,48 minutes,472
4582,Completed,52 minutes,194
4583,Cancelled,40 minutes,380
4584,Cancelled,13 minutes,486
4585,Completed,20 minutes,243
4586,Cancelled,36 minutes,396
4587,Pending,23 minutes,360
4588,Pending,29 minutes,88
4589,Completed,16 minutes,234
4590,Cancelled,11 minutes,149
4591,Cancelled,20 minutes,419
4592,Cancelled,18 minutes,198
4593,Completed,24 minutes,358
4594,Completed,34 minutes,77
4595,Completed,20 minutes,250
4596,Pending,46 minutes,320
4597,Completed,11 minutes,390
4598,Cancelled,34 minutes,14
4599,Pending,27 minutes,131
4600,Pending,59 minutes,366
4601,Cancelled,44 minutes,288
4602,Completed,23 minutes,181
4603,Cancelled,60 minutes,341
4604,Completed,32 minutes,17
4605,Completed,42 minutes,331
4606,Cancelled,35 minutes,387
4607,Completed,48 minutes,335
4608,Completed,42 minutes,40
4609,Cancelled,29 minutes,19
4610,Pending,11 minutes,296
4611,Cancelled,35 minutes,211
4612,Completed,32 minutes,427
4613,Completed,52 minutes,435
4614,Pending,59 minutes,428
4615,Completed,12 minutes,36
4616,Completed,45 minutes,71
4617,Cancelled,27 minutes,297
4618,Pending,24 minutes,95
4619,Pending,40 minutes,62
4620,Pending,27 minutes,434
4621,Cancelled,51 minutes,213
4622,Completed,50 minutes,335
4623,Cancelled,42 minutes,459
4624,Pending,33 minutes,314
4625,Completed,16 minutes,75
4626,Cancelled,28 minutes,405
4627,Completed,38 minutes,455
4628,Cancelled,53 minutes,99
4629,Completed,41 minutes,97
4630,Cancelled,22 minutes,101
4631,Pending,37 minutes,130
4632,Cancelled,44 minutes,385
4633,Completed,26 minutes,294
4634,Pending,49 minutes,316
4635,Completed,52 minutes,391
4636,Cancelled,41 minutes,127
4637,Completed,51 minutes,170
4638,Completed,50 minutes,484
4639,Pending,35 minutes,94
4640,Pending,12 minutes,18
4641,Pending,55 minutes,114
4642,Completed,49 minutes,277
4643,Cancelled,51 minutes,390
4644,Completed,54 minutes,208
4645,Completed,51 minutes,124
4646,Pending,23 minutes,262
4647,Cancelled,54 minutes,262
4648,Cancelled,55 minutes,197
4649,Cancelled,57 minutes,418
4650,Pending,43 minutes,251
4651,Completed,12 minutes,405
4652,Pending,25 minutes,405
4653,Completed,22 minutes,264
4654,Pending,18 minutes,153
4655,Cancelled,17 minutes,300
4656,Cancelled,55 minutes,339
4657,Cancelled,44 minutes,285
4658,Cancelled,13 minutes,488
4659,Cancelled,31 minutes,21
4660,Pending,18 minutes,469
4661,Cancelled,47 minutes,441
4662,Completed,42 minutes,161
4663,Pending,43 minutes,239
4664,Cancelled,49 minutes,297
4665,Pending,14 minutes,53
4666,Pending,32 minutes,484
4667,Cancelled,23 minutes,407
4668,Completed,16 minutes,430
4669,Cancelled,34 minutes,265
4670,Cancelled,22 minutes,431
4671,Cancelled,31 minutes,459
4672,Pending,39 minutes,470
4673,Pending,27 minutes,204
4674,Cancelled,40 minutes,396
4675,Cancelled,15 minutes,222
4676,Cancelled,56 minutes,131
4677,Cancelled,22 minutes,98
4678,Completed,19 minutes,333
4679,Pending,50 minutes,250
4680,Cancelled,32 minutes,393
4681,Pending,26 minutes,154
4682,Completed,38 minutes,168
4683,Pending,48 minutes,125
4684,Pending,11 minutes,326
4685,Completed,23 minutes,37
4686,Pending,37 minutes,88
4687,Cancelled,22 minutes,42
4688,Pending,46 minutes,167
4689,Pending,46 minutes,178
4690,Completed,34 minutes,346
4691,Cancelled,10 minutes,291
4692,Cancelled,57 minutes,77
4693,Completed,12 minutes,241
4694,Completed,24 minutes,257
4695,Completed,55 minutes,237
4696,Cancelled,31 minutes,470
4697,Pending,37 minutes,283
4698,Pending,30 minutes,406
4699,Cancelled,59 minutes,118
4700,Completed,27 minutes,159
4701,Cancelled,18 minutes,2
4702,Completed,58 minutes,431
4703,Pending,28 minutes,345
4704,Pending,18 minutes,482
4705,Completed,17 minutes,382
4706,Cancelled,55 minutes,347
4707,Cancelled,42 minutes,387
4708,Completed,19 minutes,198
4709,Pending,35 minutes,22
4710,Pending,52 minutes,423
4711,Cancelled,29 minutes,195
4712,Completed,21 minutes,105
4713,Cancelled,32 minutes,207
4714,Cancelled,51 minutes,66
4715,Cancelled,43 minutes,462
4716,Pending,33 minutes,458
4717,Cancelled,36 minutes,269
4718,Pending,26 minutes,401
4719,Pending,51 minutes,290
4720,Completed,36 minutes,18
4721,Pending,47 minutes,233
4722,Cancelled,36 minutes,470
4723,Cancelled,25 minutes,68
4724,Completed,57 minutes,126
4725,Pending,18 minutes,460
4726,Pending,46 minutes,272
4727,Cancelled,40 minutes,379
4728,Completed,27 minutes,159
4729,Completed,24 minutes,258
4730,Pending,51 minutes,399
4731,Completed,12 minutes,376
4732,Cancelled,29 minutes,160
4733,Cancelled,41 minutes,276
4734,Pending,45 minutes,204
4735,Pending,32 minutes,64
4736,Completed,57 minutes,66
4737,Pending,16 minutes,341
4738,Completed,23 minutes,138
4739,Cancelled,37 minutes,305
4740,Pending,12 minutes,328
4741,Pending,10 minutes,375
4742,Pending,15 minutes,235
4743,Cancelled,28 minutes,99
4744,Pending,39 minutes,204
4745,Pending,10 minutes,131
4746,Pending,17 minutes,469
4747,Pending,30 minutes,310
4748,Pending,58 minutes,317
4749,Completed,46 minutes,114
4750,Cancelled,14 minutes,98
4751,Pending,26 minutes,413
4752,Completed,24 minutes,243
4753,Pending,37 minutes,173
4754,Cancelled,56 minutes,69
4755,Pending,58 minutes,72
4756,Completed,50 minutes,266
4757,Cancelled,47 minutes,130
4758,Cancelled,22 minutes,377
4759,Pending,30 minutes,145
4760,Completed,36 minutes,436
4761,Cancelled,15 minutes,257
4762,Cancelled,36 minutes,120
4763,Pending,20 minutes,70
4764,Completed,21 minutes,49
4765,Completed,28 minutes,496
4766,Pending,12 minutes,288
4767,Completed,60 minutes,210
4768,Pending,49 minutes,315
4769,Pending,59 minutes,54
4770,Completed,35 minutes,372
4771,Completed,44 minutes,85
4772,Cancelled,11 minutes,341
4773,Pending,49 minutes,113
4774,Completed,37 minutes,217
4775,Pending,48 minutes,409
4776,Pending,37 minutes,250
4777,Completed,18 minutes,146
4778,Completed,17 minutes,231
4779,Pending,55 minutes,466
4780,Pending,39 minutes,413
4781,Cancelled,47 minutes,167
4782,Cancelled,25 minutes,407
4783,Pending,20 minutes,244
4784,Completed,37 minutes,53
4785,Cancelled,51 minutes,86
4786,Completed,53 minutes,11
4787,Pending,40 minutes,275
4788,Cancelled,50 minutes,190
4789,Pending,42 minutes,323
4790,Cancelled,56 minutes,297
4791,Cancelled,39 minutes,399
4792,Pending,51 minutes,143
4793,Completed,57 minutes,22
4794,Cancelled,49 minutes,170
4795,Completed,20 minutes,227
4796,Pending,18 minutes,320
4797,Cancelled,37 minutes,233
4798,Cancelled,52 minutes,42
4799,Cancelled,18 minutes,242
4800,Completed,14 minutes,475
4801,Pending,27 minutes,239
4802,Completed,44 minutes,169
4803,Cancelled,36 minutes,22
4804,Cancelled,28 minutes,393
4805,Cancelled,46 minutes,340
4806,Cancelled,27 minutes,424
4807,Cancelled,56 minutes,377
4808,Cancelled,10 minutes,289
4809,Completed,26 minutes,344
4810,Completed,56 minutes,463
4811,Pending,38 minutes,226
4812,Cancelled,41 minutes,154
4813,Completed,41 minutes,63
4814,Completed,21 minutes,60
4815,Completed,25 minutes,211
4816,Completed,22 minutes,195
4817,Cancelled,22 minutes,40
4818,Cancelled,23 minutes,148
4819,Cancelled,42 minutes,311
4820,Cancelled,60 minutes,107
4821,Cancelled,57 minutes,208
4822,Cancelled,19 minutes,464
4823,Cancelled,15 minutes,334
4824,Completed,49 minutes,222
4825,Cancelled,25 minutes,409
4826,Pending,46 minutes,6
4827,Completed,39 minutes,348
4828,Cancelled,41 minutes,181
4829,Cancelled,36 minutes,30
4830,Completed,22 minutes,260
4831,Completed,44 minutes,24
4832,Completed,33 minutes,174
4833,Completed,11 minutes,500
4834,Cancelled,23 minutes,139
4835,Completed,16 minutes,77
4836,Pending,17 minutes,461
4837,Completed,10 minutes,330
4838,Cancelled,15 minutes,141
4839,Cancelled,27 minutes,224
4840,Cancelled,40 minutes,161
4841,Completed,33 minutes,53
4842,Cancelled,42 minutes,109
4843,Completed,45 minutes,326
4844,Completed,18 minutes,412
4845,Cancelled,53 minutes,455
4846,Pending,19 minutes,76
4847,Pending,57 minutes,315
4848,Completed,22 minutes,427
4849,Completed,55 minutes,89
4850,Pending,54 minutes,330
4851,Pending,29 minutes,286
4852,Completed,12 minutes,79
4853,Completed,22 minutes,350
4854,Pending,11 minutes,297
4855,Pending,15 minutes,219
4856,Completed,55 minutes,449
4857,Cancelled,50 minutes,23
4858,Pending,36 minutes,495
4859,Completed,17 minutes,50
4860,Cancelled,39 minutes,67
4861,Completed,45 minutes,221
4862,Pending,56 minutes,140
4863,Cancelled,55 minutes,424
4864,Completed,48 minutes,170
4865,Pending,48 minutes,172
4866,Completed,32 minutes,178
4867,Cancelled,36 minutes,243
4868,Completed,39 minutes,411
4869,Cancelled,33 minutes,308
4870,Pending,35 minutes,97
4871,Completed,35 minutes,113
4872,Completed,22 minutes,158
4873,Completed,13 minutes,220
4874,Cancelled,39 minutes,53
4875,Cancelled,31 minutes,430
4876,Completed,50 minutes,148
4877,Cancelled,23 minutes,97
4878,Completed,15 minutes,334
4879,Pending,50 minutes,275
4880,Completed,59 minutes,434
4881,Completed,13 minutes,71
4882,Pending,35 minutes,483
4883,Cancelled,16 minutes,222
4884,Completed,39 minutes,419
4885,Completed,60 minutes,89
4886,Cancelled,50 minutes,348
4887,Pending,49 minutes,299
4888,Cancelled,21 minutes,131
4889,Completed,11 minutes,425
4890,Cancelled,33 minutes,232
4891,Completed,17 minutes,31
4892,Cancelled,51 minutes,169
4893,Completed,42 minutes,192
4894,Pending,34 minutes,200
4895,Pending,27 minutes,426
4896,Pending,22 minutes,490
4897,Cancelled,10 minutes,254
4898,Completed,52 minutes,202
4899,Pending,51 minutes,443
4900,Pending,43 minutes,441
4901,Pending,55 minutes,313
4902,Completed,34 minutes,264
4903,Cancelled,14 minutes,476
4904,Cancelled,13 minutes,345
4905,Pending,40 minutes,150
4906,Completed,16 minutes,231
4907,Cancelled,20 minutes,352
4908,Cancelled,44 minutes,75
4909,Completed,32 minutes,374
4910,Pending,11 minutes,254
4911,Pending,22 minutes,399
4912,Completed,50 minutes,92
4913,Cancelled,24 minutes,469
4914,Pending,51 minutes,358
4915,Completed,41 minutes,16
4916,Cancelled,35 minutes,485
4917,Completed,23 minutes,463
4918,Cancelled,43 minutes,38
4919,Pending,13 minutes,284
4920,Cancelled,11 minutes,87
4921,Cancelled,40 minutes,157
4922,Pending,45 minutes,281
4923,Pending,17 minutes,322
4924,Cancelled,11 minutes,13
4925,Completed,48 minutes,178
4926,Completed,21 minutes,488
4927,Cancelled,60 minutes,293
4928,Cancelled,38 minutes,306
4929,Completed,55 minutes,267
4930,Pending,30 minutes,470
4931,Cancelled,55 minutes,485
4932,Cancelled,32 minutes,176
4933,Cancelled,27 minutes,309
4934,Pending,38 minutes,496
4935,Cancelled,23 minutes,449
4936,Cancelled,37 minutes,17
4937,Pending,33 minutes,339
4938,Pending,16 minutes,335
4939,Cancelled,59 minutes,363
4940,Cancelled,22 minutes,67
4941,Cancelled,40 minutes,281
4942,Cancelled,38 minutes,155
4943,Cancelled,32 minutes,279
4944,Completed,60 minutes,19
4945,Completed,55 minutes,389
4946,Pending,55 minutes,414
4947,Pending,15 minutes,437
4948,Pending,18 minutes,494
4949,Pending,59 minutes,258
4950,Completed,22 minutes,35
4951,Cancelled,21 minutes,419
4952,Completed,27 minutes,201
4953,Cancelled,23 minutes,258
4954,Cancelled,15 minutes,168
4955,Completed,52 minutes,5
4956,Cancelled,59 minutes,84
4957,Completed,10 minutes,66
4958,Completed,21 minutes,150
4959,Completed,23 minutes,294
4960,Cancelled,58 minutes,21
4961,Cancelled,21 minutes,168
4962,Pending,36 minutes,263
4963,Cancelled,54 minutes,373
4964,Cancelled,21 minutes,387
4965,Cancelled,55 minutes,291
4966,Pending,43 minutes,427
4967,Pending,19 minutes,201
4968,Cancelled,39 minutes,449
4969,Completed,21 minutes,133
4970,Completed,57 minutes,432
4971,Cancelled,33 minutes,477
4972,Pending,29 minutes,123
4973,Completed,38 minutes,200
4974,Cancelled,50 minutes,5
4975,Pending,22 minutes,260
4976,Cancelled,15 minutes,305
4977,Completed,32 minutes,120
4978,Completed,26 minutes,47
4979,Pending,20 minutes,461
4980,Cancelled,51 minutes,472
4981,Cancelled,15 minutes,50
4982,Completed,55 minutes,332
4983,Cancelled,14 minutes,482
4984,Cancelled,23 minutes,205
4985,Completed,45 minutes,185
4986,Cancelled,16 minutes,42
4987,Cancelled,42 minutes,373
4988,Pending,44 minutes,169
4989,Cancelled,37 minutes,304
4990,Pending,24 minutes,239
4991,Completed,14 minutes,435
4992,Cancelled,14 minutes,16
4993,Pending,48 minutes,338
4994,Pending,53 minutes,415
4995,Completed,52 minutes,146
4996,Completed,53 minutes,407
4997,Completed,19 minutes,340
4998,Completed,24 minutes,273
4999,Completed,51 minutes,398
5000,Pending,58 minutes,61
