order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
1587,1987,11,Decade,2023-06-23,16:49:00,Pending,186.17
1588,1831,59,Community,2025-01-25,13:32:00,Cancelled,104.15
1589,4438,26,Cut,2025-02-18,19:56:00,Completed,467.48
1590,1576,65,Range,2023-08-30,15:04:00,Completed,248.35
1591,4195,57,Any,2023-10-15,13:27:00,Cancelled,434.9
1592,1806,47,Present,2024-08-09,10:47:00,Pending,572.36
1593,4419,34,Her,2024-08-05,13:02:00,Pending,207.49
1594,2749,37,Standard,2024-06-19,11:23:00,Completed,243.71
1595,4779,14,Four,2023-10-05,20:29:00,Pending,564.64
1596,52,4,System,2024-11-09,17:54:00,Completed,334.98
1597,2351,88,Ball,2023-07-25,19:24:00,Pending,165.9
1598,1709,8,Act,2023-08-21,17:20:00,Pending,133.36
1599,2097,71,But,2025-03-02,15:05:00,Completed,489.87
1600,4698,92,Nor,2025-03-17,19:13:00,Completed,370.29
1601,3840,82,Report,2023-07-29,13:46:00,Cancelled,125.19
1602,3423,16,Camera,2024-04-08,20:44:00,Completed,124.73
1603,2856,21,Member,2023-10-07,15:37:00,Cancelled,410.26
1604,1771,55,None,2024-10-31,13:48:00,Completed,465.12
1605,2553,61,Newspaper,2023-08-13,20:19:00,Completed,340.42
1606,1552,80,Choose,2025-04-29,16:48:00,Pending,587.15
1607,742,70,Only,2025-03-09,14:23:00,Completed,108.91
1608,3511,22,Feel,2024-01-18,10:56:00,Cancelled,401.66
1609,3875,44,Tonight,2024-09-07,18:26:00,Pending,163.43
1610,3522,2,Personal,2023-11-04,11:33:00,Completed,437.03
1611,4512,43,Treatment,2023-09-03,12:34:00,Cancelled,530.77
1612,3960,10,Learn,2024-12-15,16:12:00,Completed,322.03
1613,4975,57,Another,2024-05-13,17:54:00,Completed,427.7
1614,4745,88,Economic,2023-08-15,13:58:00,Completed,119.76
1615,899,21,Significant,2024-05-21,14:41:00,Completed,566.1
1616,1319,81,Sit,2023-12-07,10:29:00,Pending,199.17
1617,4965,72,Need,2023-12-03,15:07:00,Pending,593.1
1618,3937,40,Have,2024-04-12,19:15:00,Completed,300.07
1619,2813,6,Free,2023-08-30,16:58:00,Cancelled,335.31
1620,246,68,Practice,2025-02-20,18:37:00,Pending,161.43
1621,1861,64,Well,2024-08-28,16:10:00,Cancelled,400.08
1622,4957,77,Kitchen,2023-09-17,17:02:00,Completed,517.93
1623,1520,91,Strong,2023-06-22,21:09:00,Completed,367.43
1624,1785,67,Official,2023-08-06,20:07:00,Completed,512.07
1625,4586,88,No,2024-06-02,17:58:00,Completed,565.18
1626,4010,40,West,2024-02-11,13:44:00,Completed,346.18
1627,2075,13,Room,2024-05-05,12:11:00,Cancelled,168.93
1628,1432,92,Student,2024-01-05,11:17:00,Pending,334.2
1629,2361,100,Somebody,2023-06-25,15:18:00,Completed,414.31
1630,4650,49,After,2023-11-20,13:27:00,Completed,149.43
1631,1115,49,Control,2023-08-11,14:03:00,Completed,396.87
1632,540,99,Issue,2024-04-10,11:27:00,Pending,152.39
1633,4360,95,Ahead,2023-07-16,16:32:00,Cancelled,593.71
1634,1326,11,Way,2024-07-31,17:49:00,Pending,235.07
1635,4168,3,Require,2025-03-28,10:03:00,Completed,194.95
1636,2737,5,Successful,2024-10-12,15:27:00,Pending,204.54
1637,947,22,Air,2023-07-19,13:21:00,Pending,577.06
1638,2111,15,Only,2023-08-17,11:26:00,Completed,123.83
1639,4149,26,Remain,2024-10-19,16:32:00,Completed,385.71
1640,901,16,Class,2024-01-17,11:29:00,Cancelled,250.56
1641,1166,13,Them,2024-06-21,21:33:00,Completed,489.07
1642,2896,70,Face,2024-01-06,21:01:00,Pending,289.78
1643,4390,50,Include,2024-01-03,10:17:00,Completed,512.83
1644,1513,50,No,2024-08-30,10:51:00,Completed,320.25
1645,4014,13,Stay,2024-01-17,15:29:00,Completed,160.85
1646,1618,88,Happy,2025-04-14,21:21:00,Cancelled,242.76
1647,2433,15,Second,2023-08-17,13:47:00,Completed,249.69
1648,4205,90,Fund,2024-01-25,10:17:00,Cancelled,342.94
1649,1953,80,Third,2023-08-09,10:06:00,Completed,310.91
1650,4865,81,Something,2024-01-29,15:56:00,Completed,272.02
1651,3840,75,Fight,2024-10-07,17:28:00,Completed,493.99
1652,2005,45,Appear,2025-01-30,11:10:00,Completed,142.58
1653,148,42,Meeting,2025-04-12,14:00:00,Cancelled,484.38
1654,1987,3,Other,2024-06-16,17:55:00,Cancelled,235.15
1655,4567,38,Year,2024-01-12,15:21:00,Completed,426.85
1656,4949,6,Expert,2024-05-22,19:25:00,Completed,236.45
1657,2213,41,Radio,2023-09-02,15:45:00,Cancelled,537.32
1658,557,26,Series,2024-11-26,21:26:00,Completed,526.56
1659,1647,93,Car,2025-03-12,19:47:00,Completed,277.12
1660,3554,42,Once,2023-05-25,20:57:00,Pending,202.55
1661,664,24,Population,2023-10-01,11:13:00,Cancelled,380.14
1662,2201,85,Art,2025-04-15,12:21:00,Cancelled,201.99
1663,1303,11,Hair,2024-07-08,18:29:00,Pending,334.49
1664,3554,53,Trade,2024-01-31,10:37:00,Completed,332.12
1665,1976,19,All,2025-04-22,18:40:00,Pending,320.39
1666,3316,89,Woman,2023-10-16,18:50:00,Cancelled,195.69
1667,3260,29,General,2023-07-02,15:14:00,Cancelled,517.66
1668,2736,21,Under,2024-02-01,10:14:00,Pending,584.69
1669,1350,30,When,2024-10-27,20:53:00,Pending,367.29
1670,670,38,Space,2024-04-21,19:48:00,Cancelled,140.33
1671,234,62,Sometimes,2024-08-31,17:45:00,Cancelled,226.69
1672,4957,50,Office,2025-04-17,17:19:00,Completed,129.95
1673,1888,75,Property,2024-02-05,21:32:00,Pending,530.75
1674,2380,7,Note,2024-09-04,10:45:00,Cancelled,270.21
1675,1078,78,Mind,2024-06-02,14:31:00,Completed,537.46
1676,2225,34,Form,2024-12-04,17:47:00,Cancelled,265.88
1677,3339,93,Wind,2025-03-16,17:00:00,Pending,189.33
1678,3062,8,Final,2023-10-14,20:10:00,Completed,157.05
1679,1602,85,Become,2024-07-28,18:31:00,Cancelled,327.6
1680,544,96,Social,2024-05-20,20:17:00,Cancelled,199.29
1681,2815,83,Especially,2023-07-19,11:27:00,Cancelled,168.34
1682,654,59,Experience,2024-06-06,16:17:00,Completed,512.66
1683,272,95,Bad,2023-06-04,13:40:00,Pending,476.67
1684,4115,28,I,2024-05-06,20:52:00,Completed,324.27
1685,3773,24,Data,2025-04-13,11:22:00,Cancelled,211.9
1686,3605,78,Heavy,2024-12-05,14:56:00,Cancelled,269.16
1687,3807,10,Save,2024-03-14,20:40:00,Cancelled,310.36
1688,921,25,Should,2023-09-04,11:41:00,Completed,404.91
1689,4330,3,Everybody,2024-04-30,15:56:00,Pending,559.44
1690,4675,22,At,2023-11-10,11:02:00,Pending,113.04
1691,3706,79,Study,2025-02-23,15:59:00,Pending,262.76
1692,687,89,Candidate,2024-06-21,16:55:00,Pending,505.29
1693,3863,74,Soon,2023-05-24,15:37:00,Cancelled,488.38
1694,4034,66,Police,2023-09-16,15:54:00,Completed,528.21
1695,2890,36,Picture,2024-08-19,21:48:00,Completed,512.02
1696,2604,27,Stop,2023-12-16,12:28:00,Pending,515.96
1697,4115,68,Care,2024-12-28,11:34:00,Cancelled,235.22
1698,4708,12,Marriage,2024-10-30,15:23:00,Completed,321.3
1699,1617,86,To,2024-01-11,13:46:00,Cancelled,373.68
1700,2944,98,Across,2023-11-09,14:22:00,Pending,197.36
1701,878,56,Tv,2024-10-28,19:05:00,Pending,533.8
1702,2378,23,Language,2024-08-16,18:45:00,Completed,235.0
1703,1506,11,Town,2025-01-24,19:14:00,Pending,132.48
1704,3363,77,Listen,2024-05-01,16:22:00,Completed,146.55
1705,455,11,Bad,2024-08-07,20:38:00,Completed,487.86
1706,2849,59,Walk,2024-07-19,15:50:00,Completed,389.7
1707,892,48,Different,2023-07-28,21:59:00,Pending,468.29
1708,175,60,Chance,2024-02-07,12:48:00,Cancelled,480.35
1709,3810,77,Return,2024-02-19,17:40:00,Pending,477.77
1710,3520,17,Major,2025-02-27,12:51:00,Pending,311.37
1711,1994,5,Year,2024-12-23,13:14:00,Cancelled,106.61
1712,1119,27,Minute,2024-04-03,11:51:00,Cancelled,571.54
1713,1545,71,Front,2024-09-16,18:15:00,Completed,219.33
1714,575,29,We,2023-07-16,11:36:00,Completed,492.65
1715,3680,93,This,2025-02-12,10:36:00,Cancelled,135.39
1716,1512,100,Level,2025-01-16,14:20:00,Pending,399.4
1717,4494,85,Perform,2023-08-07,11:51:00,Cancelled,516.88
1718,3225,87,Into,2023-11-11,11:42:00,Pending,518.56
1719,910,42,Class,2023-06-07,16:12:00,Pending,316.05
1720,1421,83,Truth,2023-07-09,21:30:00,Pending,521.66
1721,347,60,Partner,2024-01-30,18:38:00,Completed,209.92
1722,769,63,Show,2023-08-07,20:20:00,Cancelled,498.07
1723,3968,89,Even,2024-08-06,18:10:00,Pending,567.85
1724,1051,30,Dinner,2023-11-01,17:49:00,Pending,400.63
1725,4672,48,White,2024-02-26,12:47:00,Completed,585.52
1726,1867,7,Impact,2023-07-30,13:02:00,Cancelled,436.66
1727,1868,55,Up,2024-11-15,16:30:00,Completed,117.79
1728,1403,98,Available,2025-02-04,17:09:00,Cancelled,419.03
1729,2840,47,Never,2023-12-28,14:19:00,Completed,226.34
1730,487,76,Option,2025-02-03,13:02:00,Cancelled,484.74
1731,1454,48,Cover,2024-10-01,15:32:00,Pending,138.82
1732,26,20,Need,2024-07-20,20:19:00,Cancelled,334.75
1733,4561,96,Run,2024-08-06,14:06:00,Pending,178.22
1734,3449,46,Effort,2024-07-14,16:48:00,Pending,560.51
1735,1485,67,Truth,2023-10-11,12:02:00,Pending,279.63
1736,1007,25,National,2025-04-11,12:06:00,Completed,108.05
1737,177,70,Provide,2024-08-30,14:20:00,Cancelled,449.43
1738,3524,16,Realize,2024-10-03,18:20:00,Cancelled,135.37
1739,3381,1,Two,2025-01-27,16:23:00,Pending,534.62
1740,3764,21,Without,2023-06-26,12:06:00,Pending,565.83
1741,3495,57,Easy,2023-05-13,19:21:00,Cancelled,137.34
1742,4606,56,Piece,2023-07-30,20:22:00,Pending,252.32
1743,1905,74,Feeling,2024-06-09,14:51:00,Cancelled,133.6
1744,3166,20,Cover,2025-05-03,15:13:00,Completed,149.13
1745,4092,10,Region,2024-12-22,18:33:00,Pending,230.54
1746,207,39,Capital,2024-11-10,21:28:00,Cancelled,364.56
1747,1288,86,Available,2023-07-12,14:47:00,Pending,479.53
1748,1495,2,Current,2023-11-21,10:48:00,Completed,276.02
1749,160,96,Training,2023-12-05,16:32:00,Pending,407.45
1750,2116,54,Spend,2024-05-10,14:18:00,Cancelled,531.96
1751,127,3,Rule,2024-03-14,15:02:00,Cancelled,558.24
1752,3977,38,Financial,2025-04-28,21:31:00,Cancelled,402.64
1753,1316,94,Check,2023-06-12,20:53:00,Pending,250.67
1754,101,78,Security,2025-01-28,11:28:00,Pending,158.31
1755,2237,97,Yourself,2025-01-09,15:40:00,Completed,576.55
1756,930,60,Window,2025-01-25,16:17:00,Pending,357.86
1757,2303,100,We,2025-04-06,12:20:00,Pending,172.94
1758,828,23,House,2023-12-08,18:50:00,Completed,373.58
1759,147,45,Woman,2024-02-14,13:48:00,Pending,432.84
1760,3510,47,Investment,2024-04-06,18:46:00,Cancelled,426.58
1761,1401,26,First,2025-04-05,12:46:00,Pending,501.6
1762,4641,30,Expert,2024-04-08,11:39:00,Completed,415.55
1763,3866,67,Your,2025-01-01,11:43:00,Completed,572.2
1764,1367,33,Bag,2025-03-26,20:28:00,Pending,462.65
1765,2062,54,Say,2024-04-11,20:26:00,Completed,467.15
1766,2960,43,Often,2025-01-08,16:18:00,Cancelled,141.82
1767,4226,55,Mouth,2025-03-05,10:32:00,Completed,400.94
1768,3207,94,End,2023-12-12,18:01:00,Cancelled,119.73
1769,3258,80,Body,2023-09-15,18:42:00,Pending,564.33
1770,1730,51,Two,2023-10-04,13:53:00,Cancelled,105.35
1771,2878,83,Step,2023-05-24,12:43:00,Cancelled,511.42
1772,4320,48,Order,2024-08-23,13:19:00,Cancelled,106.77
1773,4998,88,Ever,2023-11-22,10:11:00,Completed,367.07
1774,531,54,Yes,2024-03-04,21:11:00,Cancelled,146.74
1775,907,44,Option,2024-01-05,18:16:00,Cancelled,307.83
1776,4802,59,Significant,2025-02-12,15:35:00,Cancelled,327.21
1777,4663,23,Agreement,2024-08-26,21:04:00,Cancelled,441.73
1778,4335,32,North,2024-10-21,12:49:00,Completed,556.27
1779,828,65,Traditional,2023-11-24,19:04:00,Completed,341.11
1780,4499,86,Their,2024-04-20,10:15:00,Pending,236.9
1781,3669,93,Fight,2023-11-29,19:10:00,Completed,361.44
1782,4022,25,Each,2024-08-08,12:27:00,Pending,270.91
1783,383,69,Behind,2025-01-21,16:33:00,Cancelled,213.39
1784,3675,90,Ever,2025-02-03,12:48:00,Pending,247.29
1785,1390,32,Attorney,2023-10-26,19:38:00,Pending,363.6
1786,1582,59,Stay,2025-02-20,17:52:00,Completed,142.31
1787,748,23,Town,2024-11-18,18:16:00,Pending,106.66
1788,1710,46,Top,2025-01-05,12:04:00,Completed,329.55
1789,418,19,Similar,2024-08-15,12:02:00,Completed,382.62
1790,1063,15,Late,2023-07-14,21:22:00,Pending,388.34
1791,2582,16,Line,2024-02-04,12:23:00,Pending,387.37
1792,2170,82,Process,2025-01-14,14:39:00,Cancelled,556.43
1793,2409,25,Adult,2023-08-26,10:17:00,Completed,456.05
1794,2454,15,Affect,2023-06-23,13:00:00,Cancelled,367.93
1795,2367,73,Sit,2023-12-07,20:49:00,Pending,473.14
1796,3820,25,Large,2024-03-26,19:13:00,Completed,100.83
1797,1748,78,Respond,2024-04-03,13:05:00,Cancelled,547.02
1798,4641,43,Need,2025-01-26,21:18:00,Completed,381.0
1799,1129,44,Animal,2025-04-01,13:40:00,Pending,591.3
1800,4835,82,Quite,2025-01-29,21:23:00,Pending,344.09
1801,3865,41,Drive,2024-05-07,11:39:00,Cancelled,485.96
1802,531,72,Off,2023-07-08,11:52:00,Cancelled,441.71
1803,1280,57,Such,2023-08-15,11:57:00,Completed,224.17
1804,3706,84,Person,2025-04-07,16:36:00,Cancelled,485.99
1805,3423,8,Yourself,2025-01-07,14:13:00,Completed,421.47
1806,2846,85,Rule,2025-04-01,21:36:00,Completed,157.96
1807,3047,13,Security,2024-08-29,21:37:00,Pending,164.67
1808,4826,38,See,2024-03-05,18:43:00,Cancelled,221.07
1809,2315,53,Face,2024-06-30,10:15:00,Pending,593.02
1810,2967,61,Believe,2024-06-28,19:13:00,Completed,292.03
1811,3207,56,Whose,2025-01-31,21:03:00,Completed,159.49
1812,546,38,Past,2024-12-04,10:09:00,Pending,139.17
1813,4540,75,Determine,2023-05-30,18:33:00,Completed,299.48
1814,4435,100,Quickly,2024-11-19,13:05:00,Completed,223.54
1815,2367,67,Hold,2023-12-24,15:05:00,Pending,236.55
1816,3945,19,Street,2025-04-10,19:20:00,Pending,350.31
1817,3048,98,Outside,2024-05-01,14:43:00,Pending,368.32
1818,3551,46,Population,2024-09-04,14:09:00,Cancelled,200.54
1819,661,51,Check,2025-05-08,10:59:00,Cancelled,571.84
1820,4458,39,Person,2024-02-06,20:42:00,Pending,322.73
1821,3665,86,Who,2025-03-13,11:37:00,Cancelled,174.91
1822,2121,79,Kind,2023-10-27,16:22:00,Completed,210.62
1823,4245,49,Public,2023-08-22,10:37:00,Pending,151.8
1824,3974,50,Worry,2025-01-12,11:37:00,Pending,254.7
1825,2223,74,It,2025-02-28,11:35:00,Pending,559.22
1826,2412,45,Realize,2024-07-30,12:00:00,Cancelled,435.57
1827,3926,92,Sometimes,2023-08-08,14:00:00,Pending,467.06
1828,3585,72,Political,2025-04-14,16:19:00,Completed,431.84
1829,3590,55,Fast,2025-03-25,21:03:00,Cancelled,588.96
1830,4451,67,Hope,2023-11-09,12:54:00,Cancelled,261.37
1831,4706,18,He,2023-10-16,15:20:00,Cancelled,312.56
1832,1945,53,Notice,2023-10-09,10:32:00,Completed,442.64
1833,3194,100,Two,2023-10-21,21:21:00,Completed,212.99
1834,4183,3,Item,2024-11-05,18:16:00,Pending,402.18
1835,1641,57,Left,2024-08-16,10:25:00,Pending,246.87
1836,3978,74,Manager,2023-11-24,21:45:00,Completed,587.44
1837,2018,18,Rather,2025-01-22,18:00:00,Completed,362.5
1838,4860,22,Drive,2024-08-13,20:39:00,Pending,448.42
1839,2599,76,Note,2025-03-29,12:54:00,Cancelled,155.45
1840,2401,76,Help,2025-04-18,18:24:00,Cancelled,575.87
1841,1225,95,Image,2023-06-06,20:15:00,Pending,525.39
1842,3876,75,We,2023-10-05,15:24:00,Completed,444.42
1843,2995,16,Alone,2024-09-03,16:59:00,Cancelled,352.3
1844,275,99,Move,2023-10-22,11:29:00,Pending,318.06
1845,2406,44,Impact,2023-06-04,12:56:00,Cancelled,544.85
1846,2968,56,Necessary,2025-03-24,18:56:00,Pending,516.25
1847,2217,3,Such,2024-05-30,14:35:00,Completed,380.37
1848,1792,23,School,2025-04-23,19:26:00,Pending,411.77
1849,167,3,Evening,2024-09-21,15:35:00,Pending,407.02
1850,502,3,Step,2023-07-20,13:44:00,Cancelled,512.4
1851,3636,17,Course,2023-12-16,19:14:00,Cancelled,118.21
1852,2947,71,Of,2024-11-25,13:36:00,Pending,214.66
1853,702,88,Only,2023-08-10,21:58:00,Pending,459.07
1854,4560,11,One,2024-08-08,17:36:00,Pending,229.99
1855,3461,77,Measure,2024-06-15,14:27:00,Pending,556.66
1856,1600,22,Democrat,2024-01-21,21:59:00,Pending,227.7
1857,3847,98,Data,2024-03-08,21:36:00,Pending,474.7
1858,3891,61,Only,2024-09-13,14:01:00,Completed,304.77
1859,1811,39,Clearly,2024-01-19,21:02:00,Pending,556.78
1860,2383,81,Operation,2025-04-27,17:46:00,Cancelled,182.34
1861,3609,22,Wind,2024-05-07,21:18:00,Pending,203.83
1862,3696,4,Apply,2023-08-24,13:09:00,Pending,400.83
1863,4518,47,Put,2024-05-01,16:07:00,Cancelled,351.43
1864,1566,75,Word,2024-02-28,19:09:00,Pending,213.76
1865,1838,38,Likely,2024-11-17,21:55:00,Cancelled,106.72
1866,4767,86,Deal,2024-12-05,10:22:00,Completed,159.94
1867,2584,46,Second,2025-05-05,11:53:00,Cancelled,589.4
1868,413,18,Although,2024-06-21,19:52:00,Cancelled,405.77
1869,2122,21,Tough,2023-10-30,11:08:00,Pending,590.11
1870,1657,33,Better,2024-05-26,15:06:00,Pending,110.04
1871,4169,49,Front,2024-08-11,18:30:00,Completed,561.18
1872,1660,48,Under,2023-09-06,11:53:00,Cancelled,482.6
1873,318,6,Would,2024-02-03,13:13:00,Pending,453.11
1874,857,47,Fall,2023-10-01,11:35:00,Cancelled,587.47
1875,1369,47,Suffer,2024-07-17,11:37:00,Completed,124.46
1876,4567,11,Let,2025-02-18,12:08:00,Completed,213.65
1877,526,22,Economic,2023-10-13,14:00:00,Pending,183.67
1878,4509,29,Just,2024-05-14,14:29:00,Cancelled,562.83
1879,1624,97,Wear,2024-05-06,12:14:00,Completed,461.78
1880,1904,12,Draw,2023-05-18,19:11:00,Cancelled,549.63
1881,4525,33,Marriage,2023-10-24,13:08:00,Cancelled,513.08
1882,3116,54,Project,2024-03-07,16:48:00,Pending,385.59
1883,4359,78,Drug,2023-09-17,12:19:00,Pending,402.57
1884,4492,34,Bar,2023-06-10,14:59:00,Cancelled,597.66
1885,4858,39,Level,2024-04-01,13:59:00,Cancelled,371.53
1886,1102,32,Forward,2025-01-03,17:23:00,Pending,162.34
1887,4529,21,National,2023-07-09,11:07:00,Pending,336.51
1888,348,43,Method,2024-01-16,11:41:00,Pending,298.24
1889,3557,84,Beat,2024-07-08,11:58:00,Pending,550.05
1890,1724,76,At,2023-09-28,18:30:00,Cancelled,452.08
1891,4677,31,Involve,2024-06-16,11:55:00,Cancelled,364.7
1892,3847,26,By,2024-09-13,19:18:00,Completed,423.11
1893,1506,66,Call,2024-10-30,17:58:00,Pending,519.31
1894,4550,14,Specific,2025-02-22,17:01:00,Completed,109.08
1895,312,92,May,2023-11-13,15:55:00,Cancelled,310.4
1896,4821,76,Oil,2025-03-19,13:36:00,Pending,375.0
1897,2412,85,Anyone,2025-04-21,17:21:00,Completed,251.57
1898,1863,22,Five,2025-03-17,12:59:00,Pending,449.37
1899,1773,32,Wide,2023-08-12,20:17:00,Completed,517.55
1900,4926,85,Maintain,2025-04-13,14:23:00,Completed,145.61
1901,1181,63,Despite,2023-09-05,21:57:00,Cancelled,184.22
1902,3290,4,Mission,2024-01-18,13:57:00,Cancelled,461.53
1903,666,74,Sport,2023-05-13,15:55:00,Pending,560.21
1904,1040,41,Least,2024-05-05,16:56:00,Cancelled,102.63
1905,2277,8,Somebody,2024-07-24,20:32:00,Completed,100.22
1906,4660,36,Mission,2023-10-11,10:12:00,Cancelled,343.34
1907,117,38,Break,2023-10-15,20:44:00,Cancelled,545.64
1908,289,4,Power,2024-08-12,11:43:00,Cancelled,445.53
1909,3410,19,Source,2024-01-20,13:39:00,Cancelled,270.8
1910,716,76,His,2023-09-24,19:30:00,Pending,546.08
1911,1862,76,Mouth,2025-04-08,11:41:00,Completed,372.64
1912,3325,37,Hard,2024-08-04,17:10:00,Pending,274.59
1913,96,52,Toward,2024-10-01,11:35:00,Pending,308.41
1914,1082,37,Suffer,2024-08-24,20:44:00,Pending,102.3
1915,4173,85,Step,2024-01-02,18:17:00,Completed,275.52
1916,2986,22,Focus,2025-01-02,13:07:00,Pending,439.94
1917,1056,42,With,2025-04-24,10:34:00,Pending,442.22
1918,3083,92,President,2023-08-24,16:49:00,Completed,342.95
1919,4140,71,Particular,2024-05-26,13:00:00,Completed,362.15
1920,3398,97,Whom,2023-06-06,18:35:00,Completed,316.38
1921,4065,10,Adult,2024-10-15,21:46:00,Cancelled,103.48
1922,698,27,Order,2024-02-15,19:42:00,Pending,223.69
1923,3605,24,Economy,2024-05-02,13:04:00,Pending,169.62
1924,2607,98,Win,2025-02-16,13:49:00,Completed,578.25
1925,2344,90,Ever,2025-03-17,13:13:00,Completed,361.28
1926,463,42,Pass,2024-02-26,19:17:00,Completed,446.32
1927,2658,88,Fund,2025-02-16,18:50:00,Cancelled,231.13
1928,228,95,Amount,2025-03-29,19:55:00,Pending,384.13
1929,2290,16,International,2024-03-20,17:52:00,Pending,322.73
1930,2780,43,Upon,2023-11-30,12:10:00,Pending,160.13
1931,2373,76,Seven,2024-11-25,12:14:00,Pending,139.43
1932,3464,45,Audience,2023-08-16,10:31:00,Completed,254.8
1933,4833,10,Though,2023-06-14,12:06:00,Pending,420.13
1934,3013,92,A,2024-12-03,20:52:00,Pending,431.33
1935,2654,33,Weight,2024-10-10,12:03:00,Completed,268.88
1936,3388,6,Record,2024-06-03,21:27:00,Cancelled,242.85
1937,2242,53,Arrive,2024-11-23,20:40:00,Completed,480.63
1938,2075,56,Congress,2024-03-11,18:55:00,Cancelled,282.05
1939,174,46,Cost,2023-06-22,20:26:00,Pending,255.48
1940,2098,4,White,2024-12-04,14:00:00,Pending,267.53
1941,735,51,Measure,2024-06-03,18:16:00,Cancelled,206.35
1942,110,54,Leader,2025-01-31,14:20:00,Cancelled,392.69
1943,4125,47,End,2024-01-23,13:14:00,Cancelled,222.16
1944,4517,67,Inside,2024-08-11,11:24:00,Cancelled,148.44
1945,922,78,Your,2024-05-15,15:03:00,Completed,459.31
1946,3189,71,Health,2023-06-25,10:01:00,Completed,498.23
1947,3881,65,Conference,2023-05-21,16:35:00,Cancelled,426.24
1948,4723,5,Who,2024-04-07,13:47:00,Completed,512.43
1949,4344,93,Soon,2024-02-19,13:02:00,Completed,379.32
1950,2801,47,Development,2025-04-15,10:14:00,Completed,564.95
1951,4676,90,Relate,2025-01-17,15:26:00,Completed,181.2
1952,545,9,Thank,2024-11-24,20:07:00,Pending,331.7
1953,35,66,Against,2023-06-27,20:26:00,Pending,400.23
1954,4344,50,Join,2023-05-25,13:11:00,Cancelled,452.31
1955,2950,49,Political,2024-08-02,19:07:00,Cancelled,574.1
1956,3256,58,Dream,2023-11-29,19:55:00,Pending,136.9
1957,2422,62,Suddenly,2023-06-25,17:16:00,Completed,473.0
1958,3459,23,Policy,2024-05-25,18:30:00,Cancelled,215.55
1959,4587,81,Leave,2025-02-28,21:27:00,Cancelled,560.98
1960,823,72,Side,2023-07-29,10:54:00,Completed,121.27
1961,848,30,Artist,2024-06-07,16:55:00,Pending,366.07
1962,1341,25,Level,2023-12-16,21:39:00,Completed,144.82
1963,1327,11,Physical,2024-10-12,20:16:00,Completed,157.19
1964,3476,9,Alone,2024-11-27,20:02:00,Pending,144.07
1965,4277,88,Member,2023-11-02,17:54:00,Completed,292.12
1966,2202,71,Good,2023-10-31,13:12:00,Cancelled,519.97
1967,324,72,Herself,2023-10-10,17:18:00,Cancelled,365.35
1968,3783,32,International,2024-02-27,16:49:00,Pending,513.67
1969,1481,38,Charge,2024-08-13,20:47:00,Cancelled,472.29
1970,638,89,How,2023-08-02,20:25:00,Pending,386.11
1971,3808,53,Job,2024-08-02,10:47:00,Pending,437.67
1972,4663,64,Under,2025-05-03,14:13:00,Cancelled,250.38
1973,2435,77,Budget,2024-07-31,20:50:00,Pending,360.03
1974,4635,46,Science,2023-07-25,14:08:00,Completed,309.05
1975,3792,46,Church,2024-12-05,15:46:00,Cancelled,452.43
1976,1569,52,Such,2023-06-09,15:52:00,Pending,523.53
1977,1327,39,Country,2024-05-15,18:04:00,Completed,384.26
